epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
744,9644.29,0.42482,0.26787,0.83367,0.9838,0.94179,0.97551,0.86289,0.60373,0.32298,0.89384,0.000805375,0.000805375,0.000805375
745,9657.29,0.43728,0.26691,0.82719,0.9838,0.94179,0.97605,0.86332,0.60405,0.32318,0.89411,0.000793,0.000793,0.000793
746,9669.99,0.41899,0.25586,0.82128,0.9838,0.94167,0.97606,0.86339,0.60369,0.32348,0.89399,0.000780625,0.000780625,0.000780625
747,9682.87,0.42529,0.26581,0.8274,0.9838,0.94167,0.9761,0.86333,0.60373,0.32356,0.89404,0.00076825,0.00076825,0.00076825
748,9696.49,0.4194,0.2596,0.82433,0.9838,0.9418,0.97612,0.86296,0.60398,0.32404,0.89416,0.000755875,0.000755875,0.000755875
749,9710.43,0.42944,0.26512,0.8318,0.98379,0.94186,0.97613,0.86341,0.60415,0.32418,0.89425,0.0007435,0.0007435,0.0007435
750,9723.86,0.40584,0.2588,0.82326,0.98374,0.94186,0.9761,0.86266,0.60433,0.32362,0.89451,0.000731125,0.000731125,0.000731125
751,9736.87,0.43276,0.26665,0.8255,0.98374,0.94186,0.97556,0.86273,0.60394,0.32393,0.89436,0.00071875,0.00071875,0.00071875
752,9749.46,0.42862,0.26118,0.83189,0.98378,0.94186,0.97561,0.86307,0.6037,0.32378,0.89418,0.000706375,0.000706375,0.000706375
753,9762.45,0.41094,0.25192,0.82999,0.9838,0.94174,0.9762,0.86278,0.60391,0.32381,0.89415,0.000694,0.000694,0.000694
754,9775.41,0.43804,0.26955,0.8303,0.9838,0.94159,0.97619,0.86289,0.60351,0.32363,0.89445,0.000681625,0.000681625,0.000681625
755,9788.26,0.43408,0.27166,0.83196,0.9838,0.94147,0.97622,0.8633,0.60354,0.32364,0.89441,0.00066925,0.00066925,0.00066925
756,9801.27,0.43007,0.25778,0.82836,0.9838,0.94134,0.97571,0.86258,0.60394,0.32436,0.89463,0.000656875,0.000656875,0.000656875
757,9813.96,0.43079,0.26401,0.82775,0.9838,0.94138,0.97629,0.86309,0.60421,0.32468,0.89461,0.0006445,0.0006445,0.0006445
758,9826.73,0.41845,0.25147,0.82473,0.9838,0.94142,0.97579,0.86283,0.60439,0.32462,0.8949,0.000632125,0.000632125,0.000632125
759,9839.92,0.41905,0.25867,0.82983,0.98379,0.94122,0.97579,0.86312,0.60484,0.32487,0.8953,0.00061975,0.00061975,0.00061975
760,9853.2,0.41093,0.25419,0.8212,0.98379,0.94107,0.97576,0.86265,0.60463,0.3246,0.89511,0.000607375,0.000607375,0.000607375
761,9866.3,0.41617,0.25963,0.83305,0.98379,0.94103,0.97577,0.863,0.60467,0.3247,0.89534,0.000595,0.000595,0.000595
762,9879.29,0.42225,0.25682,0.82679,0.98379,0.94114,0.97637,0.86373,0.60442,0.32485,0.89492,0.000582625,0.000582625,0.000582625
763,9892.45,0.41346,0.25375,0.82413,0.98379,0.9412,0.97642,0.86367,0.60421,0.32479,0.89507,0.00057025,0.00057025,0.00057025
764,9905.22,0.41852,0.26206,0.82541,0.98379,0.94113,0.97646,0.86342,0.60426,0.32486,0.89507,0.000557875,0.000557875,0.000557875
765,9917.96,0.41351,0.25449,0.83112,0.98379,0.94102,0.97593,0.86366,0.60415,0.32493,0.89511,0.0005455,0.0005455,0.0005455
766,9930.83,0.40787,0.25091,0.82736,0.98379,0.94086,0.9759,0.86305,0.60405,0.32433,0.89524,0.000533125,0.000533125,0.000533125
767,9943.74,0.41745,0.26156,0.82581,0.98378,0.94063,0.97595,0.8632,0.60431,0.32473,0.89538,0.00052075,0.00052075,0.00052075
768,9956.59,0.39925,0.24754,0.81979,0.98244,0.93957,0.97513,0.8633,0.6038,0.3253,0.89533,0.000508375,0.000508375,0.000508375
769,9969.21,0.41954,0.26511,0.83437,0.98243,0.93941,0.9751,0.86308,0.60318,0.32431,0.89508,0.000496,0.000496,0.000496
770,9981.78,0.41196,0.25936,0.8246,0.98379,0.94068,0.97603,0.86363,0.60306,0.32444,0.89512,0.000483625,0.000483625,0.000483625
771,9994.59,0.40074,0.24774,0.81987,0.98244,0.93945,0.97517,0.8637,0.6031,0.32494,0.89521,0.00047125,0.00047125,0.00047125
772,10007.4,0.41353,0.25636,0.82791,0.98244,0.93945,0.97517,0.86333,0.60299,0.32478,0.89533,0.000458875,0.000458875,0.000458875
773,10020.2,0.43199,0.27258,0.82935,0.98243,0.93934,0.97522,0.86338,0.60289,0.32439,0.8953,0.0004465,0.0004465,0.0004465
774,10033.1,0.39785,0.24921,0.81852,0.98227,0.93928,0.9753,0.86314,0.60251,0.32488,0.89513,0.000434125,0.000434125,0.000434125
775,10045.9,0.41173,0.26277,0.82618,0.98224,0.93928,0.97528,0.86316,0.60225,0.32444,0.89512,0.00042175,0.00042175,0.00042175
776,10058.5,0.40903,0.24952,0.81798,0.98187,0.93928,0.9753,0.86355,0.60215,0.32423,0.89533,0.000409375,0.000409375,0.000409375
777,10071.1,0.40083,0.24977,0.81743,0.98116,0.93798,0.97522,0.86438,0.60224,0.32433,0.89528,0.000397,0.000397,0.000397
778,10084.1,0.40722,0.24909,0.8215,0.98108,0.93799,0.9753,0.86376,0.60218,0.32368,0.89541,0.000384625,0.000384625,0.000384625
779,10097.1,0.42182,0.25299,0.8257,0.98111,0.93938,0.97536,0.86395,0.6022,0.32418,0.89552,0.00037225,0.00037225,0.00037225
780,10109.7,0.41423,0.25201,0.82233,0.98243,0.93911,0.97533,0.86318,0.6022,0.32407,0.89557,0.000359875,0.000359875,0.000359875
781,10122.2,0.42036,0.25828,0.83026,0.98125,0.93798,0.97529,0.86316,0.60193,0.32422,0.89552,0.0003475,0.0003475,0.0003475
782,10135,0.41074,0.2492,0.82477,0.98203,0.93798,0.97532,0.86358,0.60193,0.32425,0.89565,0.000335125,0.000335125,0.000335125
783,10147.6,0.39751,0.24506,0.82772,0.9819,0.93798,0.97529,0.86318,0.60157,0.32389,0.8956,0.00032275,0.00032275,0.00032275
784,10160.2,0.41568,0.25969,0.8286,0.98243,0.93798,0.97532,0.86349,0.60185,0.32405,0.8958,0.000310375,0.000310375,0.000310375
785,10172.8,0.40252,0.2542,0.82258,0.9824,0.93798,0.9753,0.86294,0.6017,0.32433,0.89558,0.000298,0.000298,0.000298
786,10185.5,0.39797,0.2486,0.82241,0.98228,0.93798,0.97533,0.86335,0.60188,0.32448,0.89578,0.000285625,0.000285625,0.000285625
787,10198.4,0.40455,0.24968,0.83103,0.98079,0.93669,0.97467,0.86358,0.60193,0.32409,0.89607,0.00027325,0.00027325,0.00027325
788,10210.9,0.40608,0.25035,0.83306,0.98209,0.93798,0.97536,0.86342,0.60195,0.32467,0.89595,0.000260875,0.000260875,0.000260875
789,10223.6,0.40578,0.24646,0.82168,0.98082,0.93669,0.9746,0.8629,0.60187,0.32473,0.89607,0.0002485,0.0002485,0.0002485
790,10236.4,0.39251,0.24421,0.82071,0.98073,0.93669,0.97457,0.86254,0.60169,0.32509,0.89616,0.000236125,0.000236125,0.000236125
791,10249.9,0.37697,0.21462,0.81084,0.98074,0.93669,0.97452,0.86242,0.60171,0.32467,0.89628,0.00022375,0.00022375,0.00022375
792,10262.6,0.37874,0.22776,0.81643,0.98102,0.93669,0.97452,0.86278,0.60204,0.32489,0.89636,0.000211375,0.000211375,0.000211375
793,10275.3,0.37121,0.22312,0.81954,0.98105,0.93669,0.97453,0.86211,0.60166,0.32472,0.89622,0.000199,0.000199,0.000199
794,10288.3,0.35307,0.21032,0.80485,0.98161,0.93669,0.97455,0.86299,0.60195,0.32506,0.89645,0.000186625,0.000186625,0.000186625
795,10301,0.36716,0.21418,0.81158,0.98169,0.93669,0.97458,0.86233,0.60226,0.32527,0.8966,0.00017425,0.00017425,0.00017425
796,10313.6,0.35669,0.21078,0.80868,0.98168,0.93669,0.97462,0.86322,0.60203,0.32568,0.89663,0.000161875,0.000161875,0.000161875
797,10326.5,0.35555,0.20613,0.80012,0.98245,0.93411,0.9746,0.86263,0.6019,0.32537,0.89666,0.0001495,0.0001495,0.0001495
798,10339,0.35035,0.20988,0.80134,0.98237,0.93411,0.97463,0.86299,0.60171,0.32572,0.89672,0.000137125,0.000137125,0.000137125
799,10351.9,0.37361,0.21313,0.82365,0.98235,0.93497,0.97458,0.8626,0.60201,0.32616,0.89703,0.00012475,0.00012475,0.00012475
800,10364.9,0.35925,0.21001,0.80702,0.98234,0.93418,0.97459,0.86266,0.60206,0.32587,0.89712,0.000112375,0.000112375,0.000112375
